Bezirk_Id,Bezirk,Gemeinde_Id,Gemeinde,Sprengel_Nr,Wahlberechtigte,Abgegebene Stimmen,Wahlbeteiligung,Gültige Stimmen,Ungültige Stimmen,Nr./Wählergruppe1,Name/Wählergruppe1,Koppelung/Wählergruppe1,Stimmen/Wählergruppe1,Prozente/Wählergruppe1,Mandate/Wählergruppe1,Senatssitze/Wählergruppe1,Nr./Wählergruppe2,Name/Wählergruppe2,Koppelung/Wählergruppe2,Stimmen/Wählergruppe2,Prozente/Wählergruppe2,Mandate/Wählergruppe2,Senatssitze/Wählergruppe2,Nr./Wählergruppe3,Name/Wählergruppe3,Koppelung/Wählergruppe3,Stimmen/Wählergruppe3,Prozente/Wählergruppe3,Mandate/Wählergruppe3,Senatssitze/Wählergruppe3,Nr./Wählergruppe4,Name/Wählergruppe4,Koppelung/Wählergruppe4,Stimmen/Wählergruppe4,Prozente/Wählergruppe4,Mandate/Wählergruppe4,Senatssitze/Wählergruppe4,Nr./Wählergruppe5,Name/Wählergruppe5,Koppelung/Wählergruppe5,Stimmen/Wählergruppe5,Prozente/Wählergruppe5,Mandate/Wählergruppe5,Senatssitze/Wählergruppe5,Nr./Wählergruppe6,Name/Wählergruppe6,Koppelung/Wählergruppe6,Stimmen/Wählergruppe6,Prozente/Wählergruppe6,Mandate/Wählergruppe6,Senatssitze/Wählergruppe6,Nr./Wählergruppe7,Name/Wählergruppe7,Koppelung/Wählergruppe7,Stimmen/Wählergruppe7,Prozente/Wählergruppe7,Mandate/Wählergruppe7,Senatssitze/Wählergruppe7,Nr./Wählergruppe8,Name/Wählergruppe8,Koppelung/Wählergruppe8,Stimmen/Wählergruppe8,Prozente/Wählergruppe8,Mandate/Wählergruppe8,Senatssitze/Wählergruppe8,Nr./Wählergruppe9,Name/Wählergruppe9,Koppelung/Wählergruppe9,Stimmen/Wählergruppe9,Prozente/Wählergruppe9,Mandate/Wählergruppe9,Senatssitze/Wählergruppe9,Nr./Wählergruppe10,Name/Wählergruppe10,Koppelung/Wählergruppe10,Stimmen/Wählergruppe10,Prozente/Wählergruppe10,Mandate/Wählergruppe10,Senatssitze/Wählergruppe10,Nr./Wählergruppe11,Name/Wählergruppe11,Koppelung/Wählergruppe11,Stimmen/Wählergruppe11,Prozente/Wählergruppe11,Mandate/Wählergruppe11,Senatssitze/Wählergruppe11,Nr./Wählergruppe12,Name/Wählergruppe12,Koppelung/Wählergruppe12,Stimmen/Wählergruppe12,Prozente/Wählergruppe12,Mandate/Wählergruppe12,Senatssitze/Wählergruppe12,Nr./Wählergruppe13,Name/Wählergruppe13,Koppelung/Wählergruppe13,Stimmen/Wählergruppe13,Prozente/Wählergruppe13,Mandate/Wählergruppe13,Senatssitze/Wählergruppe13,Winner
701,Innsbruck-Stadt,70101,Innsbruck,213.0,,167,,165,2,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,5,"3,03",,,2,FPÖ - Rudi Federspiel - FPÖ,,50,"30,30",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,13,"7,88",,,4,NEOS Innsbruck - NEOS,,2,"1,21",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,13,"7,88",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,13,"7,88",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,2,"1,21",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,19,"11,52",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"1,21",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,30,"18,18",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,16,"9,70",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,214.0,,346,,344,2,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,69,"20,06",,,2,FPÖ - Rudi Federspiel - FPÖ,,50,"14,53",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,25,"7,27",,,4,NEOS Innsbruck - NEOS,,12,"3,49",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,15,"4,36",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,15,"4,36",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,18,"5,23",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,68,"19,77",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,3,"0,87",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,40,"11,63",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,29",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,28,"8,14",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,215.0,,310,,304,6,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,59,"19,41",,,2,FPÖ - Rudi Federspiel - FPÖ,,56,"18,42",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,27,"8,88",,,4,NEOS Innsbruck - NEOS,,8,"2,63",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,11,"3,62",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,6,"1,97",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,20,"6,58",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,36,"11,84",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,4,"1,32",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,48,"15,79",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,33",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,28,"9,21",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,220.0,,190,,186,4,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,22,"11,83",,,2,FPÖ - Rudi Federspiel - FPÖ,,43,"23,12",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,12,"6,45",,,4,NEOS Innsbruck - NEOS,,2,"1,08",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,9,"4,84",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,19,"10,22",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,8,"4,30",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,30,"16,13",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,3,"1,61",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,25,"13,44",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,54",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,12,"6,45",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,221.0,,236,,232,4,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,16,"6,90",,,2,FPÖ - Rudi Federspiel - FPÖ,,77,"33,19",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,23,"9,91",,,4,NEOS Innsbruck - NEOS,,0,"0,00",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,14,"6,03",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,16,"6,90",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,8,"3,45",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,33,"14,22",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,43",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,30,"12,93",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,43",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,13,"5,60",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,222.0,,430,,427,3,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,64,"14,99",,,2,FPÖ - Rudi Federspiel - FPÖ,,91,"21,31",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,35,"8,20",,,4,NEOS Innsbruck - NEOS,,6,"1,41",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,22,"5,15",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,31,"7,26",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,12,"2,81",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,55,"12,88",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,47",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,72,"16,86",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,3,"0,70",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,34,"7,96",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,223.0,,406,,404,2,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,33,"8,17",,,2,FPÖ - Rudi Federspiel - FPÖ,,110,"27,23",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,32,"7,92",,,4,NEOS Innsbruck - NEOS,,4,"0,99",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,28,"6,93",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,35,"8,66",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,10,"2,48",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,64,"15,84",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,3,"0,74",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,49,"12,13",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,2,"0,50",,,12,Die Unabhängigen - Innsbruck - DU-I,,3,"0,74",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,31,"7,67",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,230.0,,307,,304,3,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,53,"17,43",,,2,FPÖ - Rudi Federspiel - FPÖ,,69,"22,70",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,18,"5,92",,,4,NEOS Innsbruck - NEOS,,5,"1,64",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,17,"5,59",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,10,"3,29",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,6,"1,97",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,61,"20,07",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,66",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,36,"11,84",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,33",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,26,"8,55",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,231.0,,327,,323,4,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,41,"12,69",,,2,FPÖ - Rudi Federspiel - FPÖ,,84,"26,01",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,28,"8,67",,,4,NEOS Innsbruck - NEOS,,6,"1,86",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,18,"5,57",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,17,"5,26",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,16,"4,95",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,43,"13,31",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,31",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,45,"13,93",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,31",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,23,"7,12",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,232.0,,301,,292,9,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,35,"11,99",,,2,FPÖ - Rudi Federspiel - FPÖ,,52,"17,81",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,36,"12,33",,,4,NEOS Innsbruck - NEOS,,7,"2,40",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,16,"5,48",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,13,"4,45",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,13,"4,45",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,42,"14,38",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,49,"16,78",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,34",,,12,Die Unabhängigen - Innsbruck - DU-I,,4,"1,37",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,24,"8,22",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,240.0,,250,,245,5,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,35,"14,29",,,2,FPÖ - Rudi Federspiel - FPÖ,,65,"26,53",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,22,"8,98",,,4,NEOS Innsbruck - NEOS,,12,"4,90",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,8,"3,27",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,10,"4,08",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,10,"4,08",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,32,"13,06",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,29,"11,84",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,3,"1,22",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,19,"7,76",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,241.0,,268,,261,7,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,38,"14,56",,,2,FPÖ - Rudi Federspiel - FPÖ,,42,"16,09",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,23,"8,81",,,4,NEOS Innsbruck - NEOS,,9,"3,45",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,19,"7,28",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,6,"2,30",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,14,"5,36",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,50,"19,16",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,77",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,28,"10,73",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,38",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,29,"11,11",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,242.0,,325,,322,3,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,45,"13,98",,,2,FPÖ - Rudi Federspiel - FPÖ,,87,"27,02",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,35,"10,87",,,4,NEOS Innsbruck - NEOS,,6,"1,86",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,16,"4,97",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,26,"8,07",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,7,"2,17",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,45,"13,98",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,31",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,35,"10,87",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,31",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,18,"5,59",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,243.0,,208,,207,1,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,34,"16,43",,,2,FPÖ - Rudi Federspiel - FPÖ,,39,"18,84",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,22,"10,63",,,4,NEOS Innsbruck - NEOS,,7,"3,38",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,9,"4,35",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,6,"2,90",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,8,"3,86",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,34,"16,43",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,28,"13,53",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,2,"0,97",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,48",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,17,"8,21",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,244.0,,300,,291,9,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,22,"7,56",,,2,FPÖ - Rudi Federspiel - FPÖ,,76,"26,12",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,23,"7,90",,,4,NEOS Innsbruck - NEOS,,1,"0,34",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,14,"4,81",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,18,"6,19",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,12,"4,12",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,62,"21,31",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,69",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,41,"14,09",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,34",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,34",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,18,"6,19",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,245.0,,265,,264,1,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,30,"11,36",,,2,FPÖ - Rudi Federspiel - FPÖ,,59,"22,35",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,41,"15,53",,,4,NEOS Innsbruck - NEOS,,6,"2,27",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,14,"5,30",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,12,"4,55",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,10,"3,79",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,47,"17,80",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,26,"9,85",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,19,"7,20",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,246.0,,247,,241,6,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,17,"7,05",,,2,FPÖ - Rudi Federspiel - FPÖ,,62,"25,73",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,36,"14,94",,,4,NEOS Innsbruck - NEOS,,9,"3,73",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,3,"1,24",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,18,"7,47",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,8,"3,32",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,36,"14,94",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,41",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,35,"14,52",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,2,"0,83",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,41",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,13,"5,39",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,250.0,,328,,323,5,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,43,"13,31",,,2,FPÖ - Rudi Federspiel - FPÖ,,72,"22,29",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,35,"10,84",,,4,NEOS Innsbruck - NEOS,,8,"2,48",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,19,"5,88",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,21,"6,50",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,8,"2,48",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,32,"9,91",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,62",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,60,"18,58",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,2,"0,62",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,31",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,20,"6,19",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,251.0,,382,,369,13,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,45,"12,20",,,2,FPÖ - Rudi Federspiel - FPÖ,,94,"25,47",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,28,"7,59",,,4,NEOS Innsbruck - NEOS,,6,"1,63",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,22,"5,96",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,17,"4,61",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,9,"2,44",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,38,"10,30",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,54",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,92,"24,93",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,2,"0,54",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,14,"3,79",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,252.0,,297,,284,13,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,31,"10,92",,,2,FPÖ - Rudi Federspiel - FPÖ,,77,"27,11",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,42,"14,79",,,4,NEOS Innsbruck - NEOS,,1,"0,35",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,21,"7,39",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,30,"10,56",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,9,"3,17",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,28,"9,86",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,35,"12,32",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,35",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,35",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,8,"2,82",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,253.0,,257,,253,4,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,23,"9,09",,,2,FPÖ - Rudi Federspiel - FPÖ,,64,"25,30",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,28,"11,07",,,4,NEOS Innsbruck - NEOS,,5,"1,98",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,12,"4,74",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,23,"9,09",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,9,"3,56",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,30,"11,86",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,40",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,45,"17,79",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,3,"1,19",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,10,"3,95",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
